posting_id,title_clean,contract_type,city,cluster_id,cluster_name,num_skills,silhouette_score
IND-STU-20240914-001,Praktikant Business Intelligence,Praktikum,Stuttgart,1,Core Analytics & Student Entry,7,0.61
SS-FRA-20250127-001,Freelance BI Consultant,Freelance/Contract,Frankfurt,1,Core Analytics & Student Entry,6,0.61
IND-COL-20240414-001,Werkstudent Data Science,Werkstudent,Cologne,4,Enterprise BI & Reporting,8,0.61
IND-ESS-20240405-001,Analytics Engineer,Full-time,Essen,1,Core Analytics & Student Entry,7,0.61
IND-FRA-20250128-001,Data Architect,Full-time,Frankfurt,2,Cloud Data Engineering,10,0.61
IND-DOR-20250210-001,Business Intelligence Analyst,Full-time,Dortmund,2,Cloud Data Engineering,10,0.61
SS-LEI-20240520-001,Business Intelligence Analyst,Full-time,Leipzig,4,Enterprise BI & Reporting,6,0.61
IND-STU-20240303-001,Data Scientist,Full-time,Stuttgart,1,Core Analytics & Student Entry,7,0.61
SS-MUN-20240804-002,BI Engineer,Full-time,Munich,2,Cloud Data Engineering,13,0.61
SS-BER-20240312-001,Praktikant Data Science,Praktikum,Berlin,1,Core Analytics & Student Entry,5,0.61
IND-STU-20240726-001,Praktikant Analytics,Praktikum,Stuttgart,1,Core Analytics & Student Entry,8,0.61
SS-OTH-20240618-001,Werkstudent Data Analytics,Werkstudent,Other,4,Enterprise BI & Reporting,6,0.61
LI-BER-20240928-001,Contract ML Engineer,Freelance/Contract,Berlin,4,Enterprise BI & Reporting,5,0.61
IND-DOR-20240311-001,Senior Data Analyst,Full-time,Dortmund,2,Cloud Data Engineering,9,0.61
LI-HAM-20241117-002,ML Engineer,Full-time,Hamburg,3,ML & Research,14,0.61
LI-FRA-20241213-001,Analytics Engineer,Full-time,Frankfurt,1,Core Analytics & Student Entry,5,0.61
LI-BER-20240205-001,BI Engineer,Full-time,Berlin,2,Cloud Data Engineering,15,0.61
LI-MUN-20240810-001,ML Engineer,Full-time,Munich,4,Enterprise BI & Reporting,8,0.61
LI-MUN-20250226-001,Werkstudent BI,Werkstudent,Munich,1,Core Analytics & Student Entry,6,0.61
IND-BER-20240313-001,BI Engineer,Full-time,Berlin,2,Cloud Data Engineering,13,0.61
LI-OTH-20250322-001,Werkstudent Data Analytics,Werkstudent,Other,1,Core Analytics & Student Entry,7,0.61
SS-MUN-20241020-001,Werkstudent Data Engineering,Werkstudent,Munich,1,Core Analytics & Student Entry,5,0.61
LI-BER-20250116-001,Data Architect,Full-time,Berlin,1,Core Analytics & Student Entry,4,0.61
LI-FRA-20240405-001,Analytics Engineer,Full-time,Frankfurt,4,Enterprise BI & Reporting,6,0.61
SS-NUR-20240424-001,Praktikant Business Intelligence,Praktikum,Nuremberg,1,Core Analytics & Student Entry,7,0.61
IND-HAM-20240318-001,ML Engineer,Full-time,Hamburg,2,Cloud Data Engineering,12,0.61
LI-FRA-20240207-002,Data Engineer,Full-time,Frankfurt,4,Enterprise BI & Reporting,8,0.61
SS-MUN-20250325-001,Praktikant Business Intelligence,Praktikum,Munich,1,Core Analytics & Student Entry,3,0.61
LI-HAM-20250314-001,ML Engineer,Full-time,Hamburg,4,Enterprise BI & Reporting,9,0.61
IND-MUN-20240429-002,Freelance BI Consultant,Freelance/Contract,Munich,4,Enterprise BI & Reporting,11,0.61
LI-BER-20240810-001,Analytics Engineer,Full-time,Berlin,1,Core Analytics & Student Entry,10,0.61
IND-MUN-20241112-002,Werkstudent Machine Learning,Werkstudent,Munich,4,Enterprise BI & Reporting,8,0.61
SS-OTH-20250225-001,Werkstudent BI,Werkstudent,Other,4,Enterprise BI & Reporting,8,0.61
SS-STU-20241124-001,Praktikant Business Intelligence,Praktikum,Stuttgart,1,Core Analytics & Student Entry,6,0.61
IND-HAM-20240408-001,Werkstudent Data Science,Werkstudent,Hamburg,3,ML & Research,11,0.61
SS-OTH-20240522-001,Werkstudent Data Science,Werkstudent,Other,1,Core Analytics & Student Entry,6,0.61
LI-FRA-20250128-001,Senior Data Engineer,Full-time,Frankfurt,1,Core Analytics & Student Entry,8,0.61
IND-MUN-20250108-001,Werkstudent Data Science,Werkstudent,Munich,3,ML & Research,16,0.61
LI-BER-20240607-001,Business Intelligence Analyst,Full-time,Berlin,3,ML & Research,11,0.61
SS-STU-20240311-001,Senior Data Analyst,Full-time,Stuttgart,2,Cloud Data Engineering,11,0.61
SS-MUN-20240517-002,Praktikant Data Science,Praktikum,Munich,3,ML & Research,9,0.61
SS-BER-20250101-002,Werkstudent BI,Werkstudent,Berlin,4,Enterprise BI & Reporting,9,0.61
SS-LEI-20240930-001,Data Engineer,Full-time,Leipzig,3,ML & Research,10,0.61
SS-BER-20250106-002,Werkstudent Data Science,Werkstudent,Berlin,1,Core Analytics & Student Entry,6,0.61
IND-MUN-20241221-002,Werkstudent Data Analytics,Werkstudent,Munich,1,Core Analytics & Student Entry,8,0.61
SS-HAM-20240912-001,Werkstudent Machine Learning,Werkstudent,Hamburg,3,ML & Research,10,0.61
SS-MUN-20240127-001,ML Engineer,Full-time,Munich,3,ML & Research,11,0.61
IND-HAM-20250210-001,Data Analyst,Full-time,Hamburg,2,Cloud Data Engineering,10,0.61
LI-MUN-20240213-001,Werkstudent Data Engineering,Werkstudent,Munich,2,Cloud Data Engineering,13,0.61
SS-BER-20240919-001,Data Engineer,Full-time,Berlin,1,Core Analytics & Student Entry,12,0.61
SS-COL-20241003-001,Data Architect,Full-time,Cologne,4,Enterprise BI & Reporting,8,0.61
SS-MUN-20240504-001,Analytics Engineer,Full-time,Munich,2,Cloud Data Engineering,10,0.61
LI-BER-20250216-001,Senior Data Analyst,Full-time,Berlin,2,Cloud Data Engineering,12,0.61
LI-LEI-20250204-001,BI Engineer,Full-time,Leipzig,2,Cloud Data Engineering,10,0.61
LI-OTH-20241202-001,Praktikant Data Analyst,Praktikum,Other,1,Core Analytics & Student Entry,8,0.61
SS-BER-20240616-001,Werkstudent Data Analytics,Werkstudent,Berlin,1,Core Analytics & Student Entry,8,0.61
IND-COL-20240724-001,Senior Data Engineer,Full-time,Cologne,2,Cloud Data Engineering,10,0.61
LI-FRA-20250314-001,Senior Data Analyst,Full-time,Frankfurt,2,Cloud Data Engineering,12,0.61
SS-OTH-20240715-001,Praktikant Data Science,Praktikum,Other,1,Core Analytics & Student Entry,6,0.61
SS-ESS-20240410-001,Werkstudent Data Science,Werkstudent,Essen,1,Core Analytics & Student Entry,6,0.61
IND-BER-20240327-001,Freelance Data Engineer,Freelance/Contract,Berlin,4,Enterprise BI & Reporting,6,0.61
LI-ESS-20240423-001,Praktikant Analytics,Praktikum,Essen,1,Core Analytics & Student Entry,8,0.61
SS-BER-20240711-001,Werkstudent Data Engineering,Werkstudent,Berlin,4,Enterprise BI & Reporting,4,0.61
SS-DOR-20250109-001,Senior Data Analyst,Full-time,Dortmund,2,Cloud Data Engineering,13,0.61
IND-MUN-20240613-001,Senior Data Engineer,Full-time,Munich,4,Enterprise BI & Reporting,9,0.61
SS-NUR-20241124-001,Werkstudent Data Analytics,Werkstudent,Nuremberg,3,ML & Research,10,0.61
SS-NUR-20250318-001,Werkstudent Machine Learning,Werkstudent,Nuremberg,1,Core Analytics & Student Entry,8,0.61
SS-MUN-20240725-001,Werkstudent Machine Learning,Werkstudent,Munich,1,Core Analytics & Student Entry,6,0.61
LI-BER-20241130-001,Werkstudent Machine Learning,Werkstudent,Berlin,4,Enterprise BI & Reporting,9,0.61
IND-COL-20240922-001,Werkstudent Data Analytics,Werkstudent,Cologne,1,Core Analytics & Student Entry,6,0.61
SS-BER-20240113-001,ML Engineer,Full-time,Berlin,1,Core Analytics & Student Entry,6,0.61
SS-MUN-20240923-002,Data Architect,Full-time,Munich,2,Cloud Data Engineering,11,0.61
SS-HAM-20240707-001,Werkstudent Data Science,Werkstudent,Hamburg,2,Cloud Data Engineering,13,0.61
SS-STU-20241205-001,Data Engineer,Full-time,Stuttgart,2,Cloud Data Engineering,15,0.61
IND-BER-20241007-001,ML Engineer,Full-time,Berlin,2,Cloud Data Engineering,13,0.61
LI-HAM-20241231-003,Werkstudent Machine Learning,Werkstudent,Hamburg,4,Enterprise BI & Reporting,8,0.61
IND-BER-20240102-003,Werkstudent Data Engineering,Werkstudent,Berlin,1,Core Analytics & Student Entry,4,0.61
SS-MUN-20240506-001,Werkstudent Data Engineering,Werkstudent,Munich,3,ML & Research,10,0.61
SS-MUN-20240110-001,Senior Data Analyst,Full-time,Munich,2,Cloud Data Engineering,16,0.61
IND-OTH-20240529-001,BI Engineer,Full-time,Other,2,Cloud Data Engineering,16,0.61
SS-BER-20241103-001,ML Engineer,Full-time,Berlin,2,Cloud Data Engineering,11,0.61
LI-MUN-20240930-003,Senior Data Engineer,Full-time,Munich,4,Enterprise BI & Reporting,5,0.61
SS-MUN-20250220-001,Data Architect,Full-time,Munich,3,ML & Research,12,0.61
IND-MUN-20240529-001,Werkstudent Machine Learning,Werkstudent,Munich,2,Cloud Data Engineering,14,0.61
IND-FRA-20241030-001,Senior Data Analyst,Full-time,Frankfurt,3,ML & Research,12,0.61
SS-MUN-20240306-001,Werkstudent BI,Werkstudent,Munich,3,ML & Research,9,0.61
SS-DOR-20250318-001,Business Intelligence Analyst,Full-time,Dortmund,3,ML & Research,13,0.61
IND-COL-20241128-001,BI Engineer,Full-time,Cologne,2,Cloud Data Engineering,8,0.61
LI-MUN-20250202-002,Business Intelligence Analyst,Full-time,Munich,4,Enterprise BI & Reporting,9,0.61
SS-DOR-20240426-001,Analytics Engineer,Full-time,Dortmund,1,Core Analytics & Student Entry,10,0.61
SS-LEI-20250312-001,Praktikant Analytics,Praktikum,Leipzig,1,Core Analytics & Student Entry,4,0.61
IND-BER-20250103-001,Praktikant Analytics,Praktikum,Berlin,1,Core Analytics & Student Entry,6,0.61
LI-BER-20250130-001,Werkstudent Machine Learning,Werkstudent,Berlin,3,ML & Research,10,0.61
SS-ESS-20240108-001,Werkstudent Machine Learning,Werkstudent,Essen,1,Core Analytics & Student Entry,4,0.61
LI-MUN-20250217-001,Data Scientist,Full-time,Munich,1,Core Analytics & Student Entry,4,0.61
IND-BER-20240916-001,Data Analyst,Full-time,Berlin,2,Cloud Data Engineering,14,0.61
IND-BER-20250312-001,Werkstudent Data Science,Werkstudent,Berlin,1,Core Analytics & Student Entry,4,0.61
LI-MUN-20240916-001,ML Engineer,Full-time,Munich,3,ML & Research,12,0.61
LI-MUN-20240225-001,Werkstudent Machine Learning,Werkstudent,Munich,1,Core Analytics & Student Entry,6,0.61
SS-BER-20241221-001,Werkstudent Data Analytics,Werkstudent,Berlin,1,Core Analytics & Student Entry,9,0.61
SS-STU-20240907-001,Senior Data Analyst,Full-time,Stuttgart,2,Cloud Data Engineering,9,0.61
SS-HAM-20240507-001,Praktikant Data Science,Praktikum,Hamburg,1,Core Analytics & Student Entry,10,0.61
SS-HAM-20241107-002,Data Analyst,Full-time,Hamburg,3,ML & Research,11,0.61
IND-DOR-20240111-001,Werkstudent Machine Learning,Werkstudent,Dortmund,3,ML & Research,16,0.61
IND-OTH-20240925-001,Business Intelligence Analyst,Full-time,Other,3,ML & Research,13,0.61
SS-FRA-20240119-002,Werkstudent BI,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,7,0.61
SS-DOR-20240907-001,Praktikant Business Intelligence,Praktikum,Dortmund,1,Core Analytics & Student Entry,7,0.61
SS-HAM-20241221-002,Senior Data Analyst,Full-time,Hamburg,2,Cloud Data Engineering,15,0.61
SS-COL-20240326-001,Werkstudent Data Engineering,Werkstudent,Cologne,1,Core Analytics & Student Entry,8,0.61
SS-FRA-20240627-001,Senior Data Engineer,Full-time,Frankfurt,1,Core Analytics & Student Entry,6,0.61
SS-STU-20240808-001,Contract Data Analyst,Freelance/Contract,Stuttgart,4,Enterprise BI & Reporting,6,0.61
SS-COL-20240818-001,Werkstudent BI,Werkstudent,Cologne,2,Cloud Data Engineering,15,0.61
IND-OTH-20240204-001,Senior Data Analyst,Full-time,Other,2,Cloud Data Engineering,10,0.61
SS-FRA-20240414-001,Analytics Engineer,Full-time,Frankfurt,3,ML & Research,10,0.61
SS-BER-20240127-001,Praktikant Data Analyst,Praktikum,Berlin,3,ML & Research,9,0.61
LI-HAM-20240508-001,Senior Data Analyst,Full-time,Hamburg,1,Core Analytics & Student Entry,7,0.61
SS-LEI-20250313-002,Data Analyst,Full-time,Leipzig,4,Enterprise BI & Reporting,7,0.61
LI-MUN-20240818-001,Freelance Data Engineer,Freelance/Contract,Munich,4,Enterprise BI & Reporting,9,0.61
LI-OTH-20240304-001,Werkstudent Machine Learning,Werkstudent,Other,2,Cloud Data Engineering,12,0.61
SS-MUN-20250215-001,Werkstudent BI,Werkstudent,Munich,1,Core Analytics & Student Entry,8,0.61
IND-MUN-20240803-001,Business Intelligence Analyst,Full-time,Munich,3,ML & Research,10,0.61
IND-MUN-20250124-001,Analytics Engineer,Full-time,Munich,3,ML & Research,9,0.61
IND-DÜS-20240410-001,Senior Data Engineer,Full-time,Düsseldorf,1,Core Analytics & Student Entry,7,0.61
SS-MUN-20240518-001,Data Engineer,Full-time,Munich,3,ML & Research,13,0.61
LI-MUN-20241201-001,Data Architect,Full-time,Munich,3,ML & Research,15,0.61
SS-HAM-20240229-001,Praktikant Analytics,Praktikum,Hamburg,1,Core Analytics & Student Entry,5,0.61
IND-DOR-20241122-001,Praktikant Data Analyst,Praktikum,Dortmund,1,Core Analytics & Student Entry,8,0.61
LI-MUN-20240914-001,Praktikant Data Analyst,Praktikum,Munich,3,ML & Research,15,0.61
IND-MUN-20240918-001,Business Intelligence Analyst,Full-time,Munich,2,Cloud Data Engineering,10,0.61
SS-BER-20240822-001,Praktikant Analytics,Praktikum,Berlin,1,Core Analytics & Student Entry,6,0.61
LI-LEI-20240515-001,Werkstudent Data Science,Werkstudent,Leipzig,3,ML & Research,11,0.61
LI-FRA-20240830-001,Senior Data Engineer,Full-time,Frankfurt,2,Cloud Data Engineering,13,0.61
SS-ESS-20240603-001,Senior Data Analyst,Full-time,Essen,1,Core Analytics & Student Entry,7,0.61
IND-ESS-20240216-001,Data Scientist,Full-time,Essen,4,Enterprise BI & Reporting,8,0.61
LI-BER-20240401-001,Senior Data Analyst,Full-time,Berlin,4,Enterprise BI & Reporting,8,0.61
LI-HAM-20240210-001,Werkstudent Data Science,Werkstudent,Hamburg,1,Core Analytics & Student Entry,6,0.61
IND-HAM-20241024-001,Data Analyst,Full-time,Hamburg,1,Core Analytics & Student Entry,5,0.61
LI-MUN-20240506-001,Werkstudent Data Science,Werkstudent,Munich,1,Core Analytics & Student Entry,8,0.61
SS-MUN-20240409-001,Werkstudent Data Science,Werkstudent,Munich,1,Core Analytics & Student Entry,8,0.61
IND-BER-20240713-001,Praktikant Business Intelligence,Praktikum,Berlin,1,Core Analytics & Student Entry,8,0.61
SS-ESS-20241216-001,Werkstudent Machine Learning,Werkstudent,Essen,2,Cloud Data Engineering,12,0.61
LI-BER-20250321-001,Senior Data Analyst,Full-time,Berlin,1,Core Analytics & Student Entry,7,0.61
LI-HAM-20240228-001,ML Engineer,Full-time,Hamburg,3,ML & Research,11,0.61
LI-BER-20241114-001,Werkstudent Data Engineering,Werkstudent,Berlin,1,Core Analytics & Student Entry,10,0.61
LI-BER-20240215-001,Praktikant Analytics,Praktikum,Berlin,1,Core Analytics & Student Entry,8,0.61
SS-BER-20250207-001,Data Analyst,Full-time,Berlin,3,ML & Research,11,0.61
SS-MUN-20250310-001,Praktikant Analytics,Praktikum,Munich,1,Core Analytics & Student Entry,10,0.61
SS-MUN-20241014-001,Data Architect,Full-time,Munich,4,Enterprise BI & Reporting,5,0.61
IND-LEI-20240813-001,Data Architect,Full-time,Leipzig,4,Enterprise BI & Reporting,7,0.61
LI-OTH-20241210-002,ML Engineer,Full-time,Other,4,Enterprise BI & Reporting,8,0.61
IND-MUN-20250303-001,BI Engineer,Full-time,Munich,1,Core Analytics & Student Entry,6,0.61
LI-HAM-20240625-001,Praktikant Data Science,Praktikum,Hamburg,1,Core Analytics & Student Entry,9,0.61
SS-MUN-20241127-001,Data Engineer,Full-time,Munich,1,Core Analytics & Student Entry,10,0.61
SS-BER-20250315-001,Senior Data Analyst,Full-time,Berlin,3,ML & Research,13,0.61
IND-MUN-20240913-001,Werkstudent Machine Learning,Werkstudent,Munich,1,Core Analytics & Student Entry,4,0.61
LI-MUN-20240207-001,Data Engineer,Full-time,Munich,2,Cloud Data Engineering,11,0.61
IND-MUN-20250219-001,Analytics Engineer,Full-time,Munich,2,Cloud Data Engineering,13,0.61
SS-FRA-20240201-001,Praktikant Data Analyst,Praktikum,Frankfurt,1,Core Analytics & Student Entry,8,0.61
IND-STU-20241213-001,Senior Data Engineer,Full-time,Stuttgart,4,Enterprise BI & Reporting,7,0.61
SS-MUN-20240419-001,Senior Data Engineer,Full-time,Munich,2,Cloud Data Engineering,12,0.61
IND-BER-20240305-001,Praktikant Analytics,Praktikum,Berlin,1,Core Analytics & Student Entry,9,0.61
LI-HAM-20250113-001,Praktikant Business Intelligence,Praktikum,Hamburg,1,Core Analytics & Student Entry,5,0.61
IND-OTH-20241006-001,Werkstudent Data Analytics,Werkstudent,Other,1,Core Analytics & Student Entry,6,0.61
IND-STU-20240330-001,Praktikant Data Science,Praktikum,Stuttgart,1,Core Analytics & Student Entry,7,0.61
LI-NUR-20241105-001,Praktikant Analytics,Praktikum,Nuremberg,1,Core Analytics & Student Entry,4,0.61
IND-BER-20241015-001,Senior Data Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,8,0.61
SS-MUN-20240922-001,BI Engineer,Full-time,Munich,3,ML & Research,13,0.61
SS-LEI-20240906-001,Contract ML Engineer,Freelance/Contract,Leipzig,2,Cloud Data Engineering,15,0.61
SS-HAM-20240221-002,Werkstudent Machine Learning,Werkstudent,Hamburg,3,ML & Research,11,0.61
SS-COL-20240530-001,Praktikant Analytics,Praktikum,Cologne,1,Core Analytics & Student Entry,5,0.61
LI-BER-20240809-003,Analytics Engineer,Full-time,Berlin,2,Cloud Data Engineering,10,0.61
LI-MUN-20240211-001,Werkstudent Data Analytics,Werkstudent,Munich,1,Core Analytics & Student Entry,7,0.61
IND-FRA-20240101-001,Analytics Engineer,Full-time,Frankfurt,4,Enterprise BI & Reporting,9,0.61
SS-HAM-20240421-001,BI Engineer,Full-time,Hamburg,2,Cloud Data Engineering,13,0.61
LI-BER-20240705-001,Freelance Data Engineer,Freelance/Contract,Berlin,1,Core Analytics & Student Entry,5,0.61
IND-BER-20240919-001,Data Engineer,Full-time,Berlin,3,ML & Research,9,0.61
SS-BER-20250218-002,Werkstudent Machine Learning,Werkstudent,Berlin,4,Enterprise BI & Reporting,11,0.61
LI-MUN-20250310-001,BI Engineer,Full-time,Munich,2,Cloud Data Engineering,13,0.61
LI-COL-20240710-001,Praktikant Analytics,Praktikum,Cologne,1,Core Analytics & Student Entry,7,0.61
SS-MUN-20240926-001,Business Intelligence Analyst,Full-time,Munich,4,Enterprise BI & Reporting,7,0.61
SS-HAM-20241216-001,Business Intelligence Analyst,Full-time,Hamburg,1,Core Analytics & Student Entry,5,0.61
SS-MUN-20241121-002,Senior Data Engineer,Full-time,Munich,3,ML & Research,12,0.61
LI-MUN-20240404-001,Praktikant Data Analyst,Praktikum,Munich,1,Core Analytics & Student Entry,9,0.61
SS-MUN-20240418-001,Data Analyst,Full-time,Munich,3,ML & Research,10,0.61
SS-COL-20250227-001,Data Scientist,Full-time,Cologne,1,Core Analytics & Student Entry,7,0.61
SS-HAM-20240812-001,Praktikant Data Science,Praktikum,Hamburg,1,Core Analytics & Student Entry,5,0.61
SS-BER-20240526-001,Werkstudent BI,Werkstudent,Berlin,1,Core Analytics & Student Entry,5,0.61
SS-ESS-20241105-001,Data Architect,Full-time,Essen,4,Enterprise BI & Reporting,8,0.61
IND-DÜS-20240115-001,Praktikant Business Intelligence,Praktikum,Düsseldorf,4,Enterprise BI & Reporting,6,0.61
SS-BER-20250304-002,Data Analyst,Full-time,Berlin,3,ML & Research,15,0.61
LI-MUN-20240304-002,Analytics Engineer,Full-time,Munich,4,Enterprise BI & Reporting,9,0.61
IND-LEI-20240929-001,Praktikant Data Analyst,Praktikum,Leipzig,1,Core Analytics & Student Entry,7,0.61
SS-DOR-20240327-001,Contract ML Engineer,Freelance/Contract,Dortmund,1,Core Analytics & Student Entry,8,0.61
SS-BER-20240502-001,Werkstudent Data Science,Werkstudent,Berlin,1,Core Analytics & Student Entry,7,0.61
SS-BER-20241110-001,Werkstudent Data Science,Werkstudent,Berlin,3,ML & Research,13,0.61
LI-BER-20241223-001,Praktikant Analytics,Praktikum,Berlin,3,ML & Research,10,0.61
SS-BER-20240414-001,Werkstudent Machine Learning,Werkstudent,Berlin,1,Core Analytics & Student Entry,6,0.61
LI-DOR-20240926-001,Werkstudent Data Science,Werkstudent,Dortmund,4,Enterprise BI & Reporting,7,0.61
IND-DOR-20240808-001,Data Engineer,Full-time,Dortmund,1,Core Analytics & Student Entry,6,0.61
IND-MUN-20240103-001,Data Engineer,Full-time,Munich,2,Cloud Data Engineering,14,0.61
IND-OTH-20240520-001,Data Analyst,Full-time,Other,1,Core Analytics & Student Entry,5,0.61
LI-COL-20240522-001,Freelance BI Consultant,Freelance/Contract,Cologne,4,Enterprise BI & Reporting,9,0.61
IND-COL-20250310-001,Business Intelligence Analyst,Full-time,Cologne,4,Enterprise BI & Reporting,6,0.61
LI-HAM-20250220-002,Praktikant Analytics,Praktikum,Hamburg,1,Core Analytics & Student Entry,6,0.61
SS-FRA-20240301-002,BI Engineer,Full-time,Frankfurt,2,Cloud Data Engineering,14,0.61
IND-BER-20240812-001,Werkstudent BI,Werkstudent,Berlin,1,Core Analytics & Student Entry,5,0.61
LI-FRA-20241003-001,Analytics Engineer,Full-time,Frankfurt,2,Cloud Data Engineering,15,0.61
IND-MUN-20240903-001,BI Engineer,Full-time,Munich,1,Core Analytics & Student Entry,3,0.61
SS-FRA-20241024-001,Werkstudent BI,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,6,0.61
SS-HAM-20250222-001,Analytics Engineer,Full-time,Hamburg,2,Cloud Data Engineering,11,0.61
IND-FRA-20241203-001,Werkstudent Machine Learning,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,9,0.61
