posting_id,skill,category,confidence_score,extraction_method,contract_type,city,cluster_id
SS-FRA-20240812-001,Python,Programming,0.846,NER,Full-time,Frankfurt,2
SS-FRA-20240812-001,GCP,Cloud,0.859,TF-IDF,Full-time,Frankfurt,2
SS-FRA-20240812-001,Kafka,BigData,0.839,TF-IDF,Full-time,Frankfurt,2
SS-FRA-20240812-001,Azure,Cloud,0.951,TF-IDF,Full-time,Frankfurt,2
SS-FRA-20240812-001,Airflow,DataEngineering,0.87,TF-IDF,Full-time,Frankfurt,2
SS-FRA-20240812-001,Spark,BigData,0.805,NER,Full-time,Frankfurt,2
SS-FRA-20240812-001,Docker,DevOps,0.876,TF-IDF,Full-time,Frankfurt,2
SS-FRA-20240812-001,Snowflake,Database,0.925,TF-IDF,Full-time,Frankfurt,2
SS-FRA-20240812-001,Databricks,Cloud,0.808,NER,Full-time,Frankfurt,2
SS-FRA-20240812-001,AWS,Cloud,0.797,TF-IDF,Full-time,Frankfurt,2
SS-FRA-20240812-001,dbt,DataEngineering,0.906,TF-IDF,Full-time,Frankfurt,2
IND-HAM-20240116-001,Python,Programming,0.854,TF-IDF,Praktikum,Hamburg,1
IND-HAM-20240116-001,Pandas,Programming,0.844,NER,Praktikum,Hamburg,1
IND-HAM-20240116-001,Excel,Office,0.962,TF-IDF,Praktikum,Hamburg,1
IND-HAM-20240116-001,Power BI,Visualization,0.92,NER,Praktikum,Hamburg,1
IND-HAM-20240116-001,Git,DevOps,0.945,NER,Praktikum,Hamburg,1
IND-HAM-20240116-001,Azure,Cloud,0.889,NER,Praktikum,Hamburg,1
IND-HAM-20240116-001,SQL,Database,0.887,NER,Praktikum,Hamburg,1
IND-HAM-20240116-001,Looker,Visualization,0.902,NER,Praktikum,Hamburg,1
IND-HAM-20240116-001,Tableau,Visualization,0.817,TF-IDF,Praktikum,Hamburg,1
LI-BER-20241101-001,Matplotlib,Programming,0.883,NER,Praktikum,Berlin,1
LI-BER-20241101-001,MicroStrategy,Enterprise,0.962,TF-IDF,Praktikum,Berlin,1
LI-BER-20241101-001,SQL,Database,0.816,TF-IDF,Praktikum,Berlin,1
LI-BER-20241101-001,AWS,Cloud,0.876,NER,Praktikum,Berlin,1
LI-BER-20241101-001,Excel,Office,0.803,TF-IDF,Praktikum,Berlin,1
LI-BER-20241101-001,Power BI,Visualization,0.814,NER,Praktikum,Berlin,1
LI-BER-20241101-001,Machine Learning,ML,0.832,NER,Praktikum,Berlin,1
LI-BER-20241101-001,Azure,Cloud,0.827,TF-IDF,Praktikum,Berlin,1
IND-BER-20241111-002,Python,Programming,0.864,TF-IDF,Full-time,Berlin,4
IND-BER-20241111-002,Excel,Office,0.895,TF-IDF,Full-time,Berlin,4
IND-BER-20241111-002,Kubeflow,ML,0.892,TF-IDF,Full-time,Berlin,4
IND-BER-20241111-002,MicroStrategy,Enterprise,0.944,NER,Full-time,Berlin,4
IND-BER-20241111-002,SAP,Enterprise,0.845,NER,Full-time,Berlin,4
IND-BER-20241111-002,Cognos,Enterprise,0.859,TF-IDF,Full-time,Berlin,4
IND-BER-20241111-002,Power BI,Visualization,0.84,NER,Full-time,Berlin,4
LI-DOR-20241209-001,FastAPI,Programming,0.797,NER,Werkstudent,Dortmund,1
LI-DOR-20241209-001,Python,Programming,0.883,NER,Werkstudent,Dortmund,1
LI-DOR-20241209-001,Excel,Office,0.807,NER,Werkstudent,Dortmund,1
LI-DOR-20241209-001,Power BI,Visualization,0.926,NER,Werkstudent,Dortmund,1
LI-DOR-20241209-001,SQL,Database,0.838,TF-IDF,Werkstudent,Dortmund,1
LI-DOR-20241209-001,Looker,Visualization,0.909,NER,Werkstudent,Dortmund,1
LI-DOR-20241209-001,R,Programming,0.897,NER,Werkstudent,Dortmund,1
LI-DOR-20241209-001,Tableau,Visualization,0.814,NER,Werkstudent,Dortmund,1
SS-BER-20241017-003,Python,Programming,0.837,NER,Full-time,Berlin,2
SS-BER-20241017-003,BigQuery,Database,0.841,TF-IDF,Full-time,Berlin,2
SS-BER-20241017-003,Git,DevOps,0.95,NER,Full-time,Berlin,2
SS-BER-20241017-003,Azure,Cloud,0.851,NER,Full-time,Berlin,2
SS-BER-20241017-003,SQL,Database,0.79,NER,Full-time,Berlin,2
SS-BER-20241017-003,Spark,BigData,0.923,TF-IDF,Full-time,Berlin,2
SS-BER-20241017-003,Docker,DevOps,0.825,TF-IDF,Full-time,Berlin,2
SS-BER-20241017-003,dbt,DataEngineering,0.923,TF-IDF,Full-time,Berlin,2
SS-BER-20241017-003,AWS,Cloud,0.96,NER,Full-time,Berlin,2
IND-LEI-20241116-001,Kafka,BigData,0.792,TF-IDF,Full-time,Leipzig,2
IND-LEI-20241116-001,Git,DevOps,0.885,NER,Full-time,Leipzig,2
IND-LEI-20241116-001,Azure,Cloud,0.872,TF-IDF,Full-time,Leipzig,2
IND-LEI-20241116-001,SQL,Database,0.9,NER,Full-time,Leipzig,2
IND-LEI-20241116-001,Airflow,DataEngineering,0.831,TF-IDF,Full-time,Leipzig,2
IND-LEI-20241116-001,Hadoop,BigData,0.908,NER,Full-time,Leipzig,2
IND-LEI-20241116-001,Spark,BigData,0.925,NER,Full-time,Leipzig,2
IND-LEI-20241116-001,AWS,Cloud,0.838,TF-IDF,Full-time,Leipzig,2
IND-LEI-20241116-001,R,Programming,0.865,TF-IDF,Full-time,Leipzig,2
IND-LEI-20241116-001,Docker,DevOps,0.819,NER,Full-time,Leipzig,2
IND-LEI-20241116-001,Kubernetes,DevOps,0.851,NER,Full-time,Leipzig,2
IND-LEI-20241116-001,dbt,DataEngineering,0.929,TF-IDF,Full-time,Leipzig,2
IND-LEI-20241116-001,Databricks,Cloud,0.961,TF-IDF,Full-time,Leipzig,2
IND-LEI-20241116-001,Python,Programming,0.866,NER,Full-time,Leipzig,2
IND-LEI-20241116-001,Excel,Office,0.934,TF-IDF,Full-time,Leipzig,2
SS-MUN-20250205-001,Python,Programming,0.835,NER,Werkstudent,Munich,4
SS-MUN-20250205-001,SSRS,Enterprise,0.78,TF-IDF,Werkstudent,Munich,4
SS-MUN-20250205-001,Excel,Office,0.832,NER,Werkstudent,Munich,4
SS-MUN-20250205-001,Power BI,Visualization,0.94,TF-IDF,Werkstudent,Munich,4
SS-MUN-20250205-001,MicroStrategy,Enterprise,0.97,NER,Werkstudent,Munich,4
SS-MUN-20250205-001,SAP,Enterprise,0.891,TF-IDF,Werkstudent,Munich,4
SS-MUN-20250205-001,R,Programming,0.833,NER,Werkstudent,Munich,4
SS-MUN-20250205-001,Tableau,Visualization,0.92,TF-IDF,Werkstudent,Munich,4
SS-BER-20240423-002,Python,Programming,0.793,NER,Full-time,Berlin,2
SS-BER-20240423-002,BigQuery,Database,0.855,NER,Full-time,Berlin,2
SS-BER-20240423-002,Matplotlib,Programming,0.938,TF-IDF,Full-time,Berlin,2
SS-BER-20240423-002,Git,DevOps,0.97,TF-IDF,Full-time,Berlin,2
SS-BER-20240423-002,Azure,Cloud,0.82,TF-IDF,Full-time,Berlin,2
SS-BER-20240423-002,SQL,Database,0.962,NER,Full-time,Berlin,2
SS-BER-20240423-002,Airflow,DataEngineering,0.948,NER,Full-time,Berlin,2
SS-BER-20240423-002,Spark,BigData,0.901,TF-IDF,Full-time,Berlin,2
SS-BER-20240423-002,AWS,Cloud,0.832,NER,Full-time,Berlin,2
SS-BER-20240423-002,Terraform,DataEngineering,0.845,TF-IDF,Full-time,Berlin,2
SS-BER-20240423-002,Docker,DevOps,0.962,NER,Full-time,Berlin,2
SS-BER-20240423-002,Kubernetes,DevOps,0.783,NER,Full-time,Berlin,2
SS-BER-20240423-002,dbt,DataEngineering,0.903,NER,Full-time,Berlin,2
SS-BER-20240423-002,Databricks,Cloud,0.896,NER,Full-time,Berlin,2
SS-BER-20241217-003,Python,Programming,0.951,NER,Full-time,Berlin,2
SS-BER-20241217-003,SSRS,Enterprise,0.859,TF-IDF,Full-time,Berlin,2
SS-BER-20241217-003,Kafka,BigData,0.925,TF-IDF,Full-time,Berlin,2
SS-BER-20241217-003,Azure,Cloud,0.795,NER,Full-time,Berlin,2
SS-BER-20241217-003,Airflow,DataEngineering,0.882,TF-IDF,Full-time,Berlin,2
SS-BER-20241217-003,Hadoop,BigData,0.908,NER,Full-time,Berlin,2
SS-BER-20241217-003,Spark,BigData,0.965,TF-IDF,Full-time,Berlin,2
SS-BER-20241217-003,Docker,DevOps,0.937,NER,Full-time,Berlin,2
SS-BER-20241217-003,dbt,DataEngineering,0.853,NER,Full-time,Berlin,2
SS-BER-20241217-003,Databricks,Cloud,0.804,NER,Full-time,Berlin,2
LI-BER-20250208-002,Python,Programming,0.958,TF-IDF,Full-time,Berlin,2
LI-BER-20250208-002,GCP,Cloud,0.782,NER,Full-time,Berlin,2
LI-BER-20250208-002,Git,DevOps,0.924,NER,Full-time,Berlin,2
LI-BER-20250208-002,Azure,Cloud,0.816,TF-IDF,Full-time,Berlin,2
LI-BER-20250208-002,SQL,Database,0.899,NER,Full-time,Berlin,2
LI-BER-20250208-002,Airflow,DataEngineering,0.825,TF-IDF,Full-time,Berlin,2
LI-BER-20250208-002,Terraform,DataEngineering,0.964,NER,Full-time,Berlin,2
LI-BER-20250208-002,Snowflake,Database,0.833,TF-IDF,Full-time,Berlin,2
LI-BER-20250208-002,Kubernetes,DevOps,0.82,NER,Full-time,Berlin,2
LI-BER-20250208-002,Databricks,Cloud,0.967,TF-IDF,Full-time,Berlin,2
LI-BER-20250208-002,AWS,Cloud,0.801,NER,Full-time,Berlin,2
LI-BER-20250208-002,Spark,BigData,0.888,TF-IDF,Full-time,Berlin,2
IND-BER-20241219-001,Python,Programming,0.812,NER,Werkstudent,Berlin,1
IND-BER-20241219-001,Matplotlib,Programming,0.905,TF-IDF,Werkstudent,Berlin,1
IND-BER-20241219-001,Power BI,Visualization,0.908,TF-IDF,Werkstudent,Berlin,1
IND-BER-20241219-001,SQL,Database,0.887,NER,Werkstudent,Berlin,1
IND-BER-20241219-001,Jupyter,Programming,0.892,NER,Werkstudent,Berlin,1
IND-BER-20241219-001,Machine Learning,ML,0.804,TF-IDF,Werkstudent,Berlin,1
IND-BER-20241219-001,R,Programming,0.943,TF-IDF,Werkstudent,Berlin,1
IND-BER-20241219-001,Tableau,Visualization,0.918,NER,Werkstudent,Berlin,1
IND-BER-20241219-001,Excel,Office,0.816,NER,Werkstudent,Berlin,1
SS-MUN-20240914-001,Python,Programming,0.968,TF-IDF,Full-time,Munich,2
SS-MUN-20240914-001,GCP,Cloud,0.897,TF-IDF,Full-time,Munich,2
SS-MUN-20240914-001,Git,DevOps,0.948,NER,Full-time,Munich,2
SS-MUN-20240914-001,Azure,Cloud,0.958,NER,Full-time,Munich,2
SS-MUN-20240914-001,SQL,Database,0.942,NER,Full-time,Munich,2
SS-MUN-20240914-001,Airflow,DataEngineering,0.862,TF-IDF,Full-time,Munich,2
SS-MUN-20240914-001,Terraform,DataEngineering,0.832,TF-IDF,Full-time,Munich,2
SS-MUN-20240914-001,Docker,DevOps,0.869,NER,Full-time,Munich,2
SS-MUN-20240914-001,dbt,DataEngineering,0.878,NER,Full-time,Munich,2
SS-MUN-20240914-001,Databricks,Cloud,0.948,NER,Full-time,Munich,2
SS-MUN-20240914-001,AWS,Cloud,0.789,TF-IDF,Full-time,Munich,2
SS-MUN-20240914-001,Spark,BigData,0.881,NER,Full-time,Munich,2
SS-MUN-20240914-001,Excel,Office,0.781,NER,Full-time,Munich,2
SS-HAM-20240725-001,Python,Programming,0.844,TF-IDF,Full-time,Hamburg,2
SS-HAM-20240725-001,Kafka,BigData,0.933,NER,Full-time,Hamburg,2
SS-HAM-20240725-001,TensorFlow,ML,0.966,TF-IDF,Full-time,Hamburg,2
SS-HAM-20240725-001,Git,DevOps,0.962,NER,Full-time,Hamburg,2
SS-HAM-20240725-001,Azure,Cloud,0.817,NER,Full-time,Hamburg,2
SS-HAM-20240725-001,Airflow,DataEngineering,0.839,NER,Full-time,Hamburg,2
SS-HAM-20240725-001,Spark,BigData,0.785,TF-IDF,Full-time,Hamburg,2
SS-HAM-20240725-001,Docker,DevOps,0.934,TF-IDF,Full-time,Hamburg,2
SS-HAM-20240725-001,Kubernetes,DevOps,0.931,NER,Full-time,Hamburg,2
SS-HAM-20240725-001,dbt,DataEngineering,0.94,NER,Full-time,Hamburg,2
SS-HAM-20240725-001,AWS,Cloud,0.8,NER,Full-time,Hamburg,2
SS-HAM-20240725-001,GCP,Cloud,0.962,NER,Full-time,Hamburg,2
LI-DOR-20240710-001,FastAPI,Programming,0.936,TF-IDF,Werkstudent,Dortmund,1
LI-DOR-20240710-001,Python,Programming,0.931,NER,Werkstudent,Dortmund,1
LI-DOR-20240710-001,GCP,Cloud,0.927,TF-IDF,Werkstudent,Dortmund,1
LI-DOR-20240710-001,Excel,Office,0.863,NER,Werkstudent,Dortmund,1
LI-DOR-20240710-001,Power BI,Visualization,0.899,TF-IDF,Werkstudent,Dortmund,1
LI-DOR-20240710-001,SQL,Database,0.804,NER,Werkstudent,Dortmund,1
LI-DOR-20240710-001,Tableau,Visualization,0.954,TF-IDF,Werkstudent,Dortmund,1
LI-DOR-20240710-001,dbt,DataEngineering,0.84,NER,Werkstudent,Dortmund,1
LI-DOR-20240710-001,Azure,Cloud,0.929,NER,Werkstudent,Dortmund,1
IND-BER-20240806-001,Python,Programming,0.955,TF-IDF,Praktikum,Berlin,1
IND-BER-20240806-001,Excel,Office,0.79,TF-IDF,Praktikum,Berlin,1
IND-BER-20240806-001,NumPy,Programming,0.899,NER,Praktikum,Berlin,1
IND-BER-20240806-001,R,Programming,0.799,NER,Praktikum,Berlin,1
IND-BER-20240806-001,Seaborn,Programming,0.886,NER,Praktikum,Berlin,1
IND-HAM-20240619-002,Python,Programming,0.941,TF-IDF,Full-time,Hamburg,2
IND-HAM-20240619-002,Azure,Cloud,0.798,TF-IDF,Full-time,Hamburg,2
IND-HAM-20240619-002,SQL,Database,0.824,TF-IDF,Full-time,Hamburg,2
IND-HAM-20240619-002,Spark,BigData,0.93,TF-IDF,Full-time,Hamburg,2
IND-HAM-20240619-002,Streamlit,Programming,0.782,TF-IDF,Full-time,Hamburg,2
IND-HAM-20240619-002,AWS,Cloud,0.868,TF-IDF,Full-time,Hamburg,2
IND-HAM-20240619-002,Terraform,DataEngineering,0.947,TF-IDF,Full-time,Hamburg,2
IND-HAM-20240619-002,Docker,DevOps,0.799,NER,Full-time,Hamburg,2
IND-HAM-20240619-002,dbt,DataEngineering,0.866,NER,Full-time,Hamburg,2
IND-HAM-20240619-002,Databricks,Cloud,0.892,NER,Full-time,Hamburg,2
SS-DOR-20240913-001,Python,Programming,0.8,TF-IDF,Full-time,Dortmund,3
SS-DOR-20240913-001,Matplotlib,Programming,0.916,TF-IDF,Full-time,Dortmund,3
SS-DOR-20240913-001,TensorFlow,ML,0.93,NER,Full-time,Dortmund,3
SS-DOR-20240913-001,Git,DevOps,0.952,NER,Full-time,Dortmund,3
SS-DOR-20240913-001,NumPy,Programming,0.901,NER,Full-time,Dortmund,3
SS-DOR-20240913-001,Jupyter,Programming,0.848,TF-IDF,Full-time,Dortmund,3
SS-DOR-20240913-001,MLflow,ML,0.918,TF-IDF,Full-time,Dortmund,3
SS-DOR-20240913-001,Streamlit,Programming,0.815,NER,Full-time,Dortmund,3
SS-DOR-20240913-001,Scikit-learn,ML,0.931,NER,Full-time,Dortmund,3
SS-DOR-20240913-001,Tableau,Visualization,0.804,TF-IDF,Full-time,Dortmund,3
SS-DOR-20240913-001,Azure,Cloud,0.863,NER,Full-time,Dortmund,3
IND-DOR-20240128-001,SSRS,Enterprise,0.839,TF-IDF,Full-time,Dortmund,4
IND-DOR-20240128-001,BigQuery,Database,0.927,NER,Full-time,Dortmund,4
IND-DOR-20240128-001,Excel,Office,0.869,TF-IDF,Full-time,Dortmund,4
IND-DOR-20240128-001,Power BI,Visualization,0.845,NER,Full-time,Dortmund,4
IND-DOR-20240128-001,NumPy,Programming,0.964,TF-IDF,Full-time,Dortmund,4
IND-DOR-20240128-001,SAP,Enterprise,0.891,NER,Full-time,Dortmund,4
SS-FRA-20250106-001,Python,Programming,0.791,TF-IDF,Full-time,Frankfurt,2
SS-FRA-20250106-001,GCP,Cloud,0.936,TF-IDF,Full-time,Frankfurt,2
SS-FRA-20250106-001,Kafka,BigData,0.943,TF-IDF,Full-time,Frankfurt,2
SS-FRA-20250106-001,Git,DevOps,0.845,NER,Full-time,Frankfurt,2
SS-FRA-20250106-001,Azure,Cloud,0.902,NER,Full-time,Frankfurt,2
SS-FRA-20250106-001,SQL,Database,0.929,NER,Full-time,Frankfurt,2
SS-FRA-20250106-001,Airflow,DataEngineering,0.816,TF-IDF,Full-time,Frankfurt,2
SS-FRA-20250106-001,Spark,BigData,0.912,TF-IDF,Full-time,Frankfurt,2
SS-FRA-20250106-001,AWS,Cloud,0.894,NER,Full-time,Frankfurt,2
SS-FRA-20250106-001,Terraform,DataEngineering,0.942,TF-IDF,Full-time,Frankfurt,2
SS-FRA-20250106-001,Snowflake,Database,0.963,TF-IDF,Full-time,Frankfurt,2
SS-FRA-20250106-001,dbt,DataEngineering,0.837,NER,Full-time,Frankfurt,2
SS-FRA-20250106-001,Databricks,Cloud,0.811,TF-IDF,Full-time,Frankfurt,2
SS-BER-20240411-001,Python,Programming,0.946,NER,Full-time,Berlin,2
SS-BER-20240411-001,BigQuery,Database,0.874,NER,Full-time,Berlin,2
SS-BER-20240411-001,Git,DevOps,0.901,NER,Full-time,Berlin,2
SS-BER-20240411-001,SQL,Database,0.869,NER,Full-time,Berlin,2
SS-BER-20240411-001,Airflow,DataEngineering,0.825,NER,Full-time,Berlin,2
SS-BER-20240411-001,Spark,BigData,0.933,TF-IDF,Full-time,Berlin,2
SS-BER-20240411-001,Snowflake,Database,0.819,NER,Full-time,Berlin,2
SS-BER-20240411-001,Kubernetes,DevOps,0.937,NER,Full-time,Berlin,2
SS-BER-20240411-001,dbt,DataEngineering,0.849,NER,Full-time,Berlin,2
SS-BER-20240411-001,Databricks,Cloud,0.848,TF-IDF,Full-time,Berlin,2
SS-BER-20240411-001,Azure,Cloud,0.802,NER,Full-time,Berlin,2
SS-BER-20240411-001,AWS,Cloud,0.864,TF-IDF,Full-time,Berlin,2
LI-FRA-20240217-001,Pandas,Programming,0.953,NER,Werkstudent,Frankfurt,1
LI-FRA-20240217-001,Power BI,Visualization,0.788,NER,Werkstudent,Frankfurt,1
LI-FRA-20240217-001,SQL,Database,0.818,NER,Werkstudent,Frankfurt,1
LI-FRA-20240217-001,Tableau,Visualization,0.813,NER,Werkstudent,Frankfurt,1
LI-FRA-20240217-001,Excel,Office,0.917,NER,Werkstudent,Frankfurt,1
IND-BER-20250220-001,FastAPI,Programming,0.941,NER,Full-time,Berlin,2
IND-BER-20250220-001,Python,Programming,0.814,NER,Full-time,Berlin,2
IND-BER-20250220-001,GCP,Cloud,0.813,NER,Full-time,Berlin,2
IND-BER-20250220-001,BigQuery,Database,0.953,NER,Full-time,Berlin,2
IND-BER-20250220-001,Kafka,BigData,0.938,NER,Full-time,Berlin,2
IND-BER-20250220-001,Git,DevOps,0.852,NER,Full-time,Berlin,2
IND-BER-20250220-001,Azure,Cloud,0.844,NER,Full-time,Berlin,2
IND-BER-20250220-001,SQL,Database,0.838,NER,Full-time,Berlin,2
IND-BER-20250220-001,Airflow,DataEngineering,0.85,NER,Full-time,Berlin,2
IND-BER-20250220-001,Spark,BigData,0.906,TF-IDF,Full-time,Berlin,2
IND-BER-20250220-001,Terraform,DataEngineering,0.966,TF-IDF,Full-time,Berlin,2
IND-BER-20250220-001,Snowflake,Database,0.948,NER,Full-time,Berlin,2
IND-BER-20250220-001,dbt,DataEngineering,0.803,NER,Full-time,Berlin,2
IND-BER-20250220-001,Databricks,Cloud,0.931,NER,Full-time,Berlin,2
IND-BER-20250220-001,AWS,Cloud,0.881,NER,Full-time,Berlin,2
IND-BER-20250308-001,Python,Programming,0.84,TF-IDF,Praktikum,Berlin,1
IND-BER-20250308-001,Excel,Office,0.966,NER,Praktikum,Berlin,1
IND-BER-20250308-001,Power BI,Visualization,0.955,TF-IDF,Praktikum,Berlin,1
IND-BER-20250308-001,SQL,Database,0.892,TF-IDF,Praktikum,Berlin,1
IND-BER-20250308-001,Jupyter,Programming,0.836,NER,Praktikum,Berlin,1
IND-BER-20250308-001,Looker,Visualization,0.842,NER,Praktikum,Berlin,1
IND-BER-20250308-001,R,Programming,0.9,NER,Praktikum,Berlin,1
LI-DOR-20241002-001,Python,Programming,0.946,TF-IDF,Full-time,Dortmund,1
LI-DOR-20241002-001,Pandas,Programming,0.964,TF-IDF,Full-time,Dortmund,1
LI-DOR-20241002-001,Excel,Office,0.82,NER,Full-time,Dortmund,1
LI-DOR-20241002-001,Power BI,Visualization,0.929,TF-IDF,Full-time,Dortmund,1
LI-DOR-20241002-001,NumPy,Programming,0.792,TF-IDF,Full-time,Dortmund,1
LI-DOR-20241002-001,SQL,Database,0.854,TF-IDF,Full-time,Dortmund,1
LI-DOR-20241002-001,Jupyter,Programming,0.851,TF-IDF,Full-time,Dortmund,1
LI-DOR-20241002-001,Tableau,Visualization,0.868,NER,Full-time,Dortmund,1
SS-BER-20250204-001,Python,Programming,0.915,TF-IDF,Full-time,Berlin,2
SS-BER-20250204-001,GCP,Cloud,0.912,TF-IDF,Full-time,Berlin,2
SS-BER-20250204-001,Kafka,BigData,0.87,TF-IDF,Full-time,Berlin,2
SS-BER-20250204-001,Git,DevOps,0.856,TF-IDF,Full-time,Berlin,2
SS-BER-20250204-001,Azure,Cloud,0.903,NER,Full-time,Berlin,2
SS-BER-20250204-001,SQL,Database,0.822,NER,Full-time,Berlin,2
SS-BER-20250204-001,MLflow,ML,0.866,NER,Full-time,Berlin,2
SS-BER-20250204-001,Spark,BigData,0.855,NER,Full-time,Berlin,2
SS-BER-20250204-001,AWS,Cloud,0.861,TF-IDF,Full-time,Berlin,2
SS-BER-20250204-001,Docker,DevOps,0.889,NER,Full-time,Berlin,2
SS-BER-20250204-001,dbt,DataEngineering,0.828,NER,Full-time,Berlin,2
LI-NUR-20240217-001,Python,Programming,0.806,NER,Full-time,Nuremberg,3
LI-NUR-20240217-001,Matplotlib,Programming,0.836,TF-IDF,Full-time,Nuremberg,3
LI-NUR-20240217-001,Power BI,Visualization,0.847,TF-IDF,Full-time,Nuremberg,3
LI-NUR-20240217-001,TensorFlow,ML,0.788,TF-IDF,Full-time,Nuremberg,3
LI-NUR-20240217-001,Git,DevOps,0.898,TF-IDF,Full-time,Nuremberg,3
LI-NUR-20240217-001,SQL,Database,0.866,TF-IDF,Full-time,Nuremberg,3
LI-NUR-20240217-001,Jupyter,Programming,0.858,TF-IDF,Full-time,Nuremberg,3
LI-NUR-20240217-001,Machine Learning,ML,0.84,TF-IDF,Full-time,Nuremberg,3
LI-NUR-20240217-001,PyTorch,ML,0.785,TF-IDF,Full-time,Nuremberg,3
LI-NUR-20240217-001,MLflow,ML,0.824,NER,Full-time,Nuremberg,3
LI-NUR-20240217-001,Scikit-learn,ML,0.848,NER,Full-time,Nuremberg,3
LI-NUR-20240217-001,AWS,Cloud,0.836,TF-IDF,Full-time,Nuremberg,3
IND-COL-20240723-001,Python,Programming,0.877,NER,Full-time,Cologne,1
IND-COL-20240723-001,BigQuery,Database,0.929,NER,Full-time,Cologne,1
IND-COL-20240723-001,Power BI,Visualization,0.799,NER,Full-time,Cologne,1
IND-COL-20240723-001,NumPy,Programming,0.848,TF-IDF,Full-time,Cologne,1
IND-COL-20240723-001,SQL,Database,0.818,NER,Full-time,Cologne,1
IND-COL-20240723-001,Jupyter,Programming,0.908,NER,Full-time,Cologne,1
IND-COL-20240723-001,Hadoop,BigData,0.838,NER,Full-time,Cologne,1
IND-COL-20240723-001,Excel,Office,0.816,TF-IDF,Full-time,Cologne,1
SS-HAM-20240210-001,FastAPI,Programming,0.97,TF-IDF,Werkstudent,Hamburg,3
SS-HAM-20240210-001,Python,Programming,0.953,NER,Werkstudent,Hamburg,3
SS-HAM-20240210-001,GCP,Cloud,0.926,NER,Werkstudent,Hamburg,3
SS-HAM-20240210-001,Kubeflow,ML,0.936,TF-IDF,Werkstudent,Hamburg,3
SS-HAM-20240210-001,Git,DevOps,0.96,TF-IDF,Werkstudent,Hamburg,3
SS-HAM-20240210-001,NumPy,Programming,0.924,NER,Werkstudent,Hamburg,3
SS-HAM-20240210-001,Jupyter,Programming,0.87,TF-IDF,Werkstudent,Hamburg,3
SS-HAM-20240210-001,Machine Learning,ML,0.968,NER,Werkstudent,Hamburg,3
SS-HAM-20240210-001,MLflow,ML,0.944,NER,Werkstudent,Hamburg,3
SS-HAM-20240210-001,Seaborn,Programming,0.823,NER,Werkstudent,Hamburg,3
SS-HAM-20241105-001,Python,Programming,0.87,TF-IDF,Full-time,Hamburg,3
SS-HAM-20241105-001,Matplotlib,Programming,0.892,TF-IDF,Full-time,Hamburg,3
SS-HAM-20241105-001,Git,DevOps,0.924,TF-IDF,Full-time,Hamburg,3
SS-HAM-20241105-001,Azure,Cloud,0.845,NER,Full-time,Hamburg,3
SS-HAM-20241105-001,NumPy,Programming,0.839,NER,Full-time,Hamburg,3
SS-HAM-20241105-001,SQL,Database,0.861,TF-IDF,Full-time,Hamburg,3
SS-HAM-20241105-001,Jupyter,Programming,0.82,TF-IDF,Full-time,Hamburg,3
SS-HAM-20241105-001,Machine Learning,ML,0.942,NER,Full-time,Hamburg,3
SS-HAM-20241105-001,PyTorch,ML,0.851,TF-IDF,Full-time,Hamburg,3
SS-HAM-20241105-001,Scikit-learn,ML,0.946,NER,Full-time,Hamburg,3
SS-HAM-20241105-001,R,Programming,0.959,NER,Full-time,Hamburg,3
SS-HAM-20241105-001,Seaborn,Programming,0.875,NER,Full-time,Hamburg,3
SS-MUN-20240202-001,Python,Programming,0.845,TF-IDF,Full-time,Munich,1
SS-MUN-20240202-001,Excel,Office,0.861,TF-IDF,Full-time,Munich,1
SS-MUN-20240202-001,Power BI,Visualization,0.925,TF-IDF,Full-time,Munich,1
SS-MUN-20240202-001,SQL,Database,0.837,TF-IDF,Full-time,Munich,1
SS-MUN-20240202-001,Tableau,Visualization,0.784,NER,Full-time,Munich,1
LI-DOR-20240414-001,Python,Programming,0.955,NER,Praktikum,Dortmund,1
LI-DOR-20240414-001,Pandas,Programming,0.966,NER,Praktikum,Dortmund,1
LI-DOR-20240414-001,Power BI,Visualization,0.888,TF-IDF,Praktikum,Dortmund,1
LI-DOR-20240414-001,Azure,Cloud,0.954,TF-IDF,Praktikum,Dortmund,1
LI-DOR-20240414-001,NumPy,Programming,0.945,TF-IDF,Praktikum,Dortmund,1
LI-DOR-20240414-001,SQL,Database,0.819,TF-IDF,Praktikum,Dortmund,1
LI-DOR-20240414-001,Excel,Office,0.792,TF-IDF,Praktikum,Dortmund,1
LI-DOR-20240414-001,Looker,Visualization,0.816,NER,Praktikum,Dortmund,1
SS-BER-20241209-001,Python,Programming,0.842,TF-IDF,Werkstudent,Berlin,1
SS-BER-20241209-001,Power BI,Visualization,0.901,NER,Werkstudent,Berlin,1
SS-BER-20241209-001,Git,DevOps,0.798,NER,Werkstudent,Berlin,1
SS-BER-20241209-001,SQL,Database,0.908,NER,Werkstudent,Berlin,1
SS-BER-20241209-001,Jupyter,Programming,0.786,TF-IDF,Werkstudent,Berlin,1
SS-BER-20241209-001,Excel,Office,0.873,NER,Werkstudent,Berlin,1
SS-BER-20241209-001,Tableau,Visualization,0.818,TF-IDF,Werkstudent,Berlin,1
SS-BER-20241209-001,Azure,Cloud,0.834,NER,Werkstudent,Berlin,1
SS-STU-20240911-001,Python,Programming,0.835,TF-IDF,Full-time,Stuttgart,1
